代码,名称,流通市值,最后封板时间,连板数,所属行业
003030,祖名股份,1436630000.0,093000,2,食品饮料
603656,泰禾智能,2181230952.0,093758,2,专用设备
600272,开开实业,1734400000.0,144116,2,医药商业
002689,远大智能,4317973208.8,093003,2,专用设备
601717,郑煤机,23054250552.2,110613,2,汽车零部
002890,弘宇股份,1152377822.3400002,130712,1,专用设备
605118,力鼎光电,622790000.0,135405,1,光学光电
600203,福日电子,4355735153.0,131653,1,消费电子
300539,横河精密,928667796.65,131339,1,塑料制品
002428,云南锗业,8293402194.57,132654,1,小金属
002129,TCL中环,174811926731.63998,132433,1,光伏设备
002036,联创电子,16421664694.04,144930,1,光学光电
600006,东风汽车,17560000000.0,132349,1,汽车整车
600777,新潮能源,17200536154.92,130547,1,石油行业
603663,三祥新材,4735396128.860001,140217,1,化学原料
603010,万盛股份,9016365911.32,145225,1,塑料制品
002283,天润工业,7544547021.08,130000,1,汽车零部
300859,西域旅游,3217854249.9999995,145318,1,旅游酒店
000625,长安汽车,154749949462.35,133348,1,汽车整车
603102,百合股份,744480000.0,142137,1,食品饮料
002289,宇顺电子,1854678615.6599998,112609,1,光学光电
603790,雅运股份,2091564800.0,130651,1,化学制品
002724,海洋王,4309917701.76,132730,1,电子元件
600835,上海机电,11855613210.0,133645,1,专用设备
001212,中旗新材,1355371290.0,132739,1,装修装饰
000610,西安旅游,2406152537.1800003,144830,1,旅游酒店
000721,西安饮食,2197202086.8,142542,1,旅游酒店
601677,明泰铝业,23691559276.99,141615,1,有色金属
600745,闻泰科技,75519845051.42,141335,1,消费电子
601608,中信重工,17661436522.510002,111509,1,专用设备
002228,合兴包装,4716048136.5,142648,1,包装材料
002707,众信旅游,5183179837.44,141851,1,旅游酒店
000428,华天酒店,4523838300.0,140400,1,旅游酒店
603191,望变电气,2156426048.28,142842,1,电网设备
000070,特发信息,5620709832.75,140157,1,通信设备
002407,多氟多,32395415889.55,143800,1,化学制品
002797,第一创业,27728404000.0,144100,1,证券
603005,晶方科技,16341498344.359999,135751,1,半导体
002540,亚太科技,6748745712.02,144142,1,有色金属
600353,旭光电子,4567248000.0,135214,1,电子元件
603662,柯力传感,2129980509.58,145022,1,仪器仪表
002926,华西证券,22023750000.0,144515,1,证券
003021,兆威机电,3345096000.0,144630,1,电机
601975,招商南油,21497832446.64,133026,1,航运港口
603936,博敏电子,6663597744.879999,142042,1,电子元件
002334,英威腾,4817985832.5,111806,1,专用设备
600818,中路股份,4385564281.3,111236,1,交运设备
600071,凤凰光学,5614583346.660001,100330,1,光学光电
600860,京城股份,6208160000.0,095316,1,通用设备
000622,恒立实业,2143139040.0,095624,1,汽车零部
002188,巴士在线,1589829496.1999998,094115,1,房地产服
002523,天桥起重,4469500105.6,095751,1,专用设备
000856,冀东装备,1902260000.0000002,103051,1,专用设备
002373,千方科技,14024505018.210001,093848,1,互联网服
600725,云维股份,5669362000.0,093839,1,煤炭行业
600653,申华控股,5839140951.0,093824,1,汽车服务
600579,克劳斯,2922155121.6000004,110935,1,专用设备
000899,赣能股份,6341887142.5,093654,1,电力行业
002909,集泰股份,6812508090.96,093524,1,化学制品
000020,深华发Ａ,2016370801.8300002,093518,1,光学光电
000572,海马汽车,11741409851.6,100133,1,汽车整车
002892,科力尔,2990279338.97,093433,1,电机
603677,奇精机械,2449773856.5,093400,1,家电行业
002033,丽江股份,4906858016.33,135409,1,旅游酒店
002337,赛象科技,2497855691.75,093112,1,专用设备
000970,中科三环,20861854264.68,095851,1,小金属
002168,惠程科技,3016288733.4,092500,1,游戏
600469,风神股份,2806441977.78,095127,1,橡胶制品
000697,炼石航空,4765100934.58,094839,1,航天航空
002056,横店东磁,43407880517.1,130851,1,小金属
002976,瑞玛精密,802984050.0,094842,1,消费电子
603551,奥普家居,1250434769.6499999,111113,1,家电行业
600219,南山铝业,45531334591.2,110939,1,有色金属
603036,如通股份,1932804119.5,110343,1,专用设备
002379,宏创控股,3362819204.25,104809,1,有色金属
002347,泰尔股份,2359082873.7,104327,1,通用设备
600609,金杯汽车,7156969714.599999,104109,1,汽车零部
002006,精功科技,13486390800.0,103809,1,专用设备
600503,华丽家族,5303579900.0,112852,1,房地产开
300097,智云股份,1914434341.32,104442,1,专用设备
600560,金自天正,2500356690.0,101643,1,专用设备
605580,恒盛能源,717000000.0,110443,1,电力行业
002951,金时科技,3815100000.0,100557,1,包装材料
002977,天箭科技,2014341618.1,100418,1,通信设备
000561,烽火电子,5000680927.9800005,100351,1,通信设备
003019,宸展光电,2609231798.4,105403,1,光学光电
300503,昊志机电,2849208931.8,100021,1,通用设备
300758,七彩化学,3860921756.3500004,132227,1,化学制品
002121,科陆电子,10537313577.12,142021,1,电网设备
002547,春兴精工,4419963540.36,101033,1,消费电子
603199,九华旅游,3040379600.0,150000,1,旅游酒店
